value,percentage,category,region_id,year,month
49547.660500000005,1.0,Generación renovable,6,2019,2
35673.713,1.0,Generación renovable,6,2019,3
35178.246,1.0,Generación renovable,6,2019,4
32496.982500000006,1.0,Generación renovable,6,2019,5
26945.529499999997,1.0,Generación renovable,6,2019,6
22188.199,1.0,Generación renovable,6,2019,7
17908.8,1.0,Generación renovable,6,2019,8
22034.664,1.0,Generación renovable,6,2019,9
32207.901500000004,1.0,Generación renovable,6,2019,10
51404.6015,1.0,Generación renovable,6,2019,11
55044.6755,1.0,Generación renovable,6,2019,12
4832.856,0.037240765284543606,Hidráulica,21,2019,1
6169.385,0.05918480432450164,Hidráulica,21,2019,2
8314.541,0.06759724031938227,Hidráulica,21,2019,3
5478.406,0.04160348134731706,Hidráulica,21,2019,4
9242.694,0.07055451693971715,Hidráulica,21,2019,5
10018.641,0.07468900334804204,Hidráulica,21,2019,6
11466.179,0.057185857654453186,Hidráulica,21,2019,7
11126.529,0.0546042986252797,Hidráulica,21,2019,8
4749.934,0.027503875581531206,Hidráulica,21,2019,9
3332.928,0.018856340985861583,Hidráulica,21,2019,10
3980.782,0.018170329137911893,Hidráulica,21,2019,11
3543.821,0.022998065709168947,Hidráulica,21,2019,12
68802.536,0.5301749305498367,Eólica,21,2019,1
32644.503,0.3131687392382882,Eólica,21,2019,2
39451.247,0.32073874244631295,Eólica,21,2019,3
54929.791,0.4171415070881064,Eólica,21,2019,4
28923.795,0.22079107934206263,Eólica,21,2019,5
25612.208,0.19093909933121161,Eólica,21,2019,6
28001.488,0.13965324515524127,Eólica,21,2019,7
19049.268,0.09348575089904358,Eólica,21,2019,8
30184.471,0.17477925690721952,Eólica,21,2019,9
31957.067,0.18079999095690774,Eólica,21,2019,10
102944.56,0.4698917293530565,Eólica,21,2019,11
62078.936,0.4028689511358767,Eólica,21,2019,12
50742.54,0.3910091718192235,Solar fotovoltaica,21,2019,1
58696.982,0.5630981684736477,Solar fotovoltaica,21,2019,2
67200.837,0.5463429825353723,Solar fotovoltaica,21,2019,3
63908.605,0.4853273846535934,Solar fotovoltaica,21,2019,4
83454.705,0.6370552132983736,Solar fotovoltaica,21,2019,5
88044.719,0.6563736850305767,Solar fotovoltaica,21,2019,6
152054.781,0.7583505422290243,Solar fotovoltaica,21,2019,7
164647.901,0.8080222641067567,Solar fotovoltaica,21,2019,8
131372.092,0.7606930271564765,Solar fotovoltaica,21,2019,9
133912.582,0.7576225194451095,Solar fotovoltaica,21,2019,10
106792.108,0.4874539102345804,Solar fotovoltaica,21,2019,11
83995.317,0.5450980226226085,Solar fotovoltaica,21,2019,12
1619.054,0.012476020389807076,Solar térmica,21,2019,1
2677.484,0.025685926007532993,Solar térmica,21,2019,2
3764.866,0.030608370536902938,Solar térmica,21,2019,3
3310.348,0.02513906440507117,Solar térmica,21,2019,4
5481.421,0.04184267171435312,Solar térmica,21,2019,5
6825.33,0.0508828587850879,Solar térmica,21,2019,6
5758.005,0.02871719116748742,Solar térmica,21,2019,7
5228.093,0.025657269343632178,Solar térmica,21,2019,8
2728.062,0.015796488504198833,Solar térmica,21,2019,9
2881.476,0.01630221054837563,Solar térmica,21,2019,10
1415.139,0.006459419633101108,Solar térmica,21,2019,11
819.324,0.005317104670100194,Solar térmica,21,2019,12
3776.287,0.029099111956589086,Otras renovables,21,2019,1
4050.987,0.03886236195602964,Otras renovables,21,2019,2
4269.699,0.03471266416202965,Otras renovables,21,2019,3
4054.282,0.030788562505911995,Otras renovables,21,2019,4
3898.126,0.02975651870549343,Otras renovables,21,2019,5
3637.202,0.027115353505081704,Otras renovables,21,2019,6
3226.796,0.01609316379379381,Otras renovables,21,2019,7
3714.749,0.01823041702528786,Otras renovables,21,2019,8
3665.975,0.021227351850573895,Otras renovables,21,2019,9
4669.645,0.026418938063745637,Otras renovables,21,2019,10
3948.858,0.018024611641349986,Otras renovables,21,2019,11
3654.735,0.023717855862245743,Otras renovables,21,2019,12
129773.273,1.0,Generación renovable,21,2019,1
104239.34099999999,1.0,Generación renovable,21,2019,2
123001.18999999999,1.0,Generación renovable,21,2019,3
131681.432,1.0,Generación renovable,21,2019,4
131000.74100000001,1.0,Generación renovable,21,2019,5
134138.1,1.0,Generación renovable,21,2019,6
200507.24899999998,1.0,Generación renovable,21,2019,7
203766.54,1.0,Generación renovable,21,2019,8
172700.534,1.0,Generación renovable,21,2019,9
176753.69799999997,1.0,Generación renovable,21,2019,10
219081.44700000001,1.0,Generación renovable,21,2019,11
154092.13299999997,1.0,Generación renovable,21,2019,12
25288.605,0.029516851640872945,Hidráulica,4,2019,1
33933.35,0.030778936748900622,Hidráulica,4,2019,2
35913.0,0.0296445386297287,Hidráulica,4,2019,3
44050.848,0.04133966138114282,Hidráulica,4,2019,4
88535.452,0.06849683355574686,Hidráulica,4,2019,5
92464.391,0.07917400147359059,Hidráulica,4,2019,6
91236.63,0.07928337341934863,Hidráulica,4,2019,7
80161.437,0.06657043839804141,Hidráulica,4,2019,8
40095.141,0.0450968948847209,Hidráulica,4,2019,9
21984.146,0.024585815743516495,Hidráulica,4,2019,10
21611.63,0.020632410889311878,Hidráulica,4,2019,11
33252.448,0.033000879163056496,Hidráulica,4,2019,12
547209.843,0.6387031531496647,Eólica,4,2019,1
714535.96,0.6481133491875982,Eólica,4,2019,2
705153.705,0.5820721256305187,Eólica,4,2019,3
607656.868,0.5702575614218778,Eólica,4,2019,4
612356.002,0.47375877344429873,Eólica,4,2019,5
454884.57,0.3895016365326369,Eólica,4,2019,6
456346.421,0.39655874734441937,Eólica,4,2019,7
495339.705,0.4113571631432519,Eólica,4,2019,8
375841.662,0.4227268317752717,Eólica,4,2019,9
430931.821,0.48192958457990737,Eólica,4,2019,10
764217.456,0.7295908990194919,Eólica,4,2019,11
684672.055,0.6794922212456832,Eólica,4,2019,12
100175.137,0.11692438776014423,Solar fotovoltaica,4,2019,1
119956.735,0.10880566637746152,Solar fotovoltaica,4,2019,2
147364.111,0.12164233233578728,Solar fotovoltaica,4,2019,3
132367.448,0.1242206615002288,Solar fotovoltaica,4,2019,4
172457.989,0.13342481346220295,Solar fotovoltaica,4,2019,5
166634.356,0.1426831302819571,Solar fotovoltaica,4,2019,6
175669.523,0.15265439320158855,Solar fotovoltaica,4,2019,7
182499.378,0.15155745774405058,Solar fotovoltaica,4,2019,8
169840.831,0.19102798772401489,Solar fotovoltaica,4,2019,9
174440.057,0.19508381629609425,Solar fotovoltaica,4,2019,10
101305.46,0.09671532762918618,Solar fotovoltaica,4,2019,11
120605.521,0.11969308921010786,Solar fotovoltaica,4,2019,12
74526.679,0.08698751581314831,Solar térmica,4,2019,1
125159.24,0.11352455126005753,Solar térmica,4,2019,2
194932.656,0.16090799017034546,Solar térmica,4,2019,3
170591.365,0.16009202055876287,Solar térmica,4,2019,4
330398.724,0.25561812690422747,Solar térmica,4,2019,5
341081.315,0.29205591735768005,Solar térmica,4,2019,6
296144.8,0.2573457476958357,Solar térmica,4,2019,7
311366.833,0.25857603544981045,Solar térmica,4,2019,8
183963.277,0.20691216837266624,Solar térmica,4,2019,9
138110.375,0.154454770816113,Solar térmica,4,2019,10
35561.83,0.033950529808989785,Solar térmica,4,2019,11
38142.147,0.03785358552147914,Solar térmica,4,2019,12
109551.171,0.12786809163616983,Otras renovables,4,2019,1
108900.817,0.09877749642598216,Otras renovables,4,2019,2
128090.7,0.10573301323361986,Otras renovables,4,2019,3
110916.655,0.10409009513798785,Otras renovables,4,2019,4
88799.932,0.06870145263352401,Otras renovables,4,2019,5
112798.42,0.09658531435413542,Otras renovables,4,2019,6
131368.872,0.11415773833880768,Otras renovables,4,2019,7
134792.315,0.11193890526484565,Otras renovables,4,2019,8
119347.819,0.1342361172433262,Otras renovables,4,2019,9
128713.653,0.14394601256436887,Otras renovables,4,2019,10
124763.861,0.11911083265302033,Otras renovables,4,2019,11
130950.924,0.12996022485967335,Otras renovables,4,2019,12
856751.4349999999,1.0,Generación renovable,4,2019,1
1102486.102,1.0,Generación renovable,4,2019,2
1211454.172,1.0,Generación renovable,4,2019,3
1065583.184,1.0,Generación renovable,4,2019,4
1292548.099,1.0,Generación renovable,4,2019,5
1167863.052,1.0,Generación renovable,4,2019,6
1150766.246,1.0,Generación renovable,4,2019,7
1204159.668,1.0,Generación renovable,4,2019,8
889088.7300000001,1.0,Generación renovable,4,2019,9
894180.052,1.0,Generación renovable,4,2019,10
1047460.237,1.0,Generación renovable,4,2019,11
1007623.095,1.0,Generación renovable,4,2019,12
5.053,0.009113092157113822,Solar fotovoltaica,8745,2019,1
5.526,0.01115860935376588,Solar fotovoltaica,8745,2019,2
6.561,0.012038642556353727,Solar fotovoltaica,8745,2019,3
7.925,0.016925243814277218,Solar fotovoltaica,8745,2019,4
8.683,0.01624442024837144,Solar fotovoltaica,8745,2019,5
8.663,0.018740880235110106,Solar fotovoltaica,8745,2019,6
8.167,0.0188056663381566,Solar fotovoltaica,8745,2019,7
8.012,0.019998053110156525,Solar fotovoltaica,8745,2019,8
6.704,0.017808663128310566,Solar fotovoltaica,8745,2019,9
6.582,0.020669870883965148,Solar fotovoltaica,8745,2019,10
4.882,0.010428482017170039,Solar fotovoltaica,8745,2019,11
3.615,0.008612823219123088,Solar fotovoltaica,8745,2019,12
549.424,0.9908869078428861,Residuos renovables,8745,2019,1
489.697,0.9888413906462341,Residuos renovables,8745,2019,2
538.434,0.9879613574436462,Residuos renovables,8745,2019,3
460.3105,0.9830747561857227,Residuos renovables,8745,2019,4
525.839,0.9837555797516285,Residuos renovables,8745,2019,5
453.5885,0.9812591197648899,Residuos renovables,8745,2019,6
426.117,0.9811943336618435,Residuos renovables,8745,2019,7
392.627,0.9800019468898434,Residuos renovables,8745,2019,8
369.742,0.9821913368716894,Residuos renovables,8745,2019,9
311.8525,0.9793301291160349,Residuos renovables,8745,2019,10
463.259,0.9895715179828299,Residuos renovables,8745,2019,11
416.108,0.9913871767808768,Residuos renovables,8745,2019,12
554.477,1.0,Generación renovable,8745,2019,1
495.223,1.0,Generación renovable,8745,2019,2
544.995,1.0,Generación renovable,8745,2019,3
468.2355,1.0,Generación renovable,8745,2019,4
534.522,1.0,Generación renovable,8745,2019,5
462.2515,1.0,Generación renovable,8745,2019,6
434.284,1.0,Generación renovable,8745,2019,7
400.639,1.0,Generación renovable,8745,2019,8
376.446,1.0,Generación renovable,8745,2019,9
318.4345,1.0,Generación renovable,8745,2019,10
468.141,1.0,Generación renovable,8745,2019,11
419.723,1.0,Generación renovable,8745,2019,12
131495.03,0.14964129954808986,Hidráulica,5,2019,1
221430.474,0.38912332910566433,Hidráulica,5,2019,2
200132.786,0.2812927029106596,Hidráulica,5,2019,3
178686.785,0.29161033746940535,Hidráulica,5,2019,4
302077.376,0.3130918635375393,Hidráulica,5,2019,5
266470.668,0.40763424594896525,Hidráulica,5,2019,6
199161.329,0.32304950265720633,Hidráulica,5,2019,7
156725.948,0.3430474067438626,Hidráulica,5,2019,8
103073.651,0.20635006694087785,Hidráulica,5,2019,9
130416.331,0.2526682499426283,Hidráulica,5,2019,10
243630.788,0.28611166056097653,Hidráulica,5,2019,11
413610.263,0.4299276935381387,Hidráulica,5,2019,12
726757.534,0.8270498272377678,Eólica,5,2019,1
318790.942,0.5602164435585806,Eólica,5,2019,2
473986.275,0.6662020906324925,Eólica,5,2019,3
402582.527,0.6570000493195733,Eólica,5,2019,4
621420.445,0.6440789699039791,Eólica,5,2019,5
347042.749,0.5308896110872173,Eólica,5,2019,6
377958.303,0.6130670166863151,Eólica,5,2019,7
263386.659,0.5765102173181944,Eólica,5,2019,8
364672.339,0.7300620559577976,Eólica,5,2019,9
359265.976,0.6960409384607692,Eólica,5,2019,10
588284.062,0.690860671765247,Eólica,5,2019,11
516315.277,0.536684545903338,Eólica,5,2019,12
15605.837,0.017759437213829783,Solar fotovoltaica,5,2019,1
23485.877,0.04127210893838466,Solar fotovoltaica,5,2019,2
31154.675,0.04378884097008051,Solar fotovoltaica,5,2019,3
25724.805,0.041981946607773185,Solar fotovoltaica,5,2019,4
35460.804,0.03675379253459692,Solar fotovoltaica,5,2019,5
34797.633,0.05323177592200816,Solar fotovoltaica,5,2019,6
34472.594,0.0559162484148908,Solar fotovoltaica,5,2019,7
32966.806,0.07215893380289529,Solar fotovoltaica,5,2019,8
28060.968,0.05617713711553529,Solar fotovoltaica,5,2019,9
22121.294,0.042857735673045155,Solar fotovoltaica,5,2019,10
15347.695,0.018023807821174867,Solar fotovoltaica,5,2019,11
28925.543,0.03006669103452168,Solar fotovoltaica,5,2019,12
4876.483,0.005549436000312467,Otras renovables,5,2019,1
5342.305,0.009388118397370348,Otras renovables,5,2019,2
6201.478,0.00871636548676733,Otras renovables,5,2019,3
5764.63,0.009407666603248014,Otras renovables,5,2019,4
5861.644,0.00607537402388465,Otras renovables,5,2019,5
5389.346,0.008244367041809164,Otras renovables,5,2019,6
4911.831,0.007967232241587666,Otras renovables,5,2019,7
3784.405,0.00828344213504778,Otras renovables,5,2019,8
3701.729,0.007410739985789276,Otras renovables,5,2019,9
4352.786,0.008433075923557253,Otras renovables,5,2019,10
4260.904,0.005003859852601664,Otras renovables,5,2019,11
3195.022,0.0033210695240016587,Otras renovables,5,2019,12
878734.8840000001,1.0,Generación renovable,5,2019,1
569049.598,1.0,Generación renovable,5,2019,2
711475.214,1.0,Generación renovable,5,2019,3
612758.7470000001,1.0,Generación renovable,5,2019,4
964820.269,1.0,Generación renovable,5,2019,5
653700.3960000001,1.0,Generación renovable,5,2019,6
616504.057,1.0,Generación renovable,5,2019,7
456863.81799999997,1.0,Generación renovable,5,2019,8
499508.687,1.0,Generación renovable,5,2019,9
516156.38700000005,1.0,Generación renovable,5,2019,10
851523.449,1.0,Generación renovable,5,2019,11
962046.105,1.0,Generación renovable,5,2019,12
682471.103,0.4353367275235484,Hidráulica,17,2019,1
831425.924,0.5713145557240196,Hidráulica,17,2019,2
720905.331,0.45628195179310493,Hidráulica,17,2019,3
649832.949,0.4664694332001207,Hidráulica,17,2019,4
411861.408,0.37192547513999935,Hidráulica,17,2019,5
196211.605,0.34971081205642235,Hidráulica,17,2019,6
223655.948,0.2971521658599889,Hidráulica,17,2019,7
100744.514,0.17290114246467692,Hidráulica,17,2019,8
182363.938,0.1661549664021886,Hidráulica,17,2019,9
336069.117,0.29724918033646,Hidráulica,17,2019,10
1091922.758,0.4708742599958954,Hidráulica,17,2019,11
1627770.822,0.612119998044475,Hidráulica,17,2019,12
849921.958,0.5421507844356697,Eólica,17,2019,1
587518.76,0.40371367990797324,Eólica,17,2019,2
822102.355,0.5203324916362813,Eólica,17,2019,3
708751.959,0.5087632523142578,Eólica,17,2019,4
656796.125,0.5931102213410959,Eólica,17,2019,5
326500.612,0.5819268139590361,Eólica,17,2019,6
489352.054,0.6501594257360606,Eólica,17,2019,7
442170.629,0.7588681892735599,Eólica,17,2019,8
878082.577,0.8000363595996824,Eólica,17,2019,9
761881.368,0.6738751069221895,Eólica,17,2019,10
1190186.448,0.513248907812528,Eólica,17,2019,11
993504.519,0.3736054093169248,Eólica,17,2019,12
1002.144,0.0006392506401364204,Solar fotovoltaica,17,2019,1
1406.551,0.0009665119122123686,Solar fotovoltaica,17,2019,2
2013.269,0.0012742565067875085,Solar fotovoltaica,17,2019,3
1792.607,0.0012867866619065027,Solar fotovoltaica,17,2019,4
2603.223,0.002350802800077774,Solar fotovoltaica,17,2019,5
2039.299,0.003634672420705442,Solar fotovoltaica,17,2019,6
2419.486,0.0032145601831609725,Solar fotovoltaica,17,2019,7
2258.65,0.00387637152557848,Solar fotovoltaica,17,2019,8
2138.623,0.0019485367370820203,Solar fotovoltaica,17,2019,9
1286.176,0.0011376075409167297,Solar fotovoltaica,17,2019,10
588.352,0.00025371740866042563,Solar fotovoltaica,17,2019,11
744.803,0.00028008169500381866,Solar fotovoltaica,17,2019,12
22890.776,0.014601637300846395,Otras renovables,17,2019,1
21542.722,0.014803087434781577,Otras renovables,17,2019,2
19169.768,0.012133103727125866,Otras renovables,17,2019,3
17499.156,0.012561415042684286,Otras renovables,17,2019,4
22988.851,0.020759748704344858,Otras renovables,17,2019,5
21695.717,0.0386685935840356,Otras renovables,17,2019,6
22801.907,0.030294906580298236,Otras renovables,17,2019,7
22584.78,0.03876076333360828,Otras renovables,17,2019,8
22713.313,0.020694495851462658,Otras renovables,17,2019,9
21127.785,0.01868727727687919,Otras renovables,17,2019,10
20611.33,0.00888830706217518,Otras renovables,17,2019,11
22259.48,0.008370633426964716,Otras renovables,17,2019,12
11399.5825,0.007271600099798966,Residuos renovables,17,2019,1
13391.7795,0.009202165021013385,Residuos renovables,17,2019,2
15765.1095,0.009978196336700444,Residuos renovables,17,2019,3
15211.2845,0.010919112781030716,Residuos renovables,17,2019,4
13126.5625,0.011853752014482011,Residuos renovables,17,2019,5
14620.936,0.02605910797980058,Residuos renovables,17,2019,6
14435.3125,0.01917894164049136,Residuos renovables,17,2019,7
14912.6145,0.02559353340257621,Residuos renovables,17,2019,8
12254.887,0.01116564140958405,Residuos renovables,17,2019,9
10232.8415,0.009050827923554522,Residuos renovables,17,2019,10
15617.5235,0.006734807720740817,Residuos renovables,17,2019,11
14955.211,0.005623877516631584,Residuos renovables,17,2019,12
1567685.5635000002,1.0,Generación renovable,17,2019,1
1455285.7364999999,1.0,Generación renovable,17,2019,2
1579955.8325,1.0,Generación renovable,17,2019,3
1393087.9555000002,1.0,Generación renovable,17,2019,4
1107376.1695,1.0,Generación renovable,17,2019,5
561068.169,1.0,Generación renovable,17,2019,6
752664.7075,1.0,Generación renovable,17,2019,7
582671.1875000001,1.0,Generación renovable,17,2019,8
1097553.3380000002,1.0,Generación renovable,17,2019,9
1130597.2875,1.0,Generación renovable,17,2019,10
2318926.4115000004,1.0,Generación renovable,17,2019,11
2659234.835,1.0,Generación renovable,17,2019,12
297.621,0.0029764333813252684,Hidráulica,8742,2021,1
258.53,0.003272681898952499,Hidráulica,8742,2021,2
282.265,0.0025116335173575484,Hidráulica,8742,2021,3
137.806,0.0017783751665186131,Hidráulica,8742,2021,4
267.836,0.001366641171536352,Hidráulica,8742,2021,5
282.177,0.0015749891167865227,Hidráulica,8742,2021,6
289.726,0.0014872303651286421,Hidráulica,8742,2021,7
280.659,0.0015767635572766544,Hidráulica,8742,2021,8
277.52,0.0021084572253920035,Hidráulica,8742,2021,9
282.507,0.0019355114658262675,Hidráulica,8742,2021,10
231.258,0.0021229930090537357,Hidráulica,8742,2021,11
155.36,0.001387182924435362,Hidráulica,8742,2021,12
993.17,0.009932445430029524,Hidroeólica,8742,2021,1
1226.483,0.015525814077565306,Hidroeólica,8742,2021,2
1921.443,0.017097269021990116,Hidroeólica,8742,2021,3
835.908,0.010787324417617816,Hidroeólica,8742,2021,4
3227.077,0.01646625655967837,Hidroeólica,8742,2021,5
3002.042,0.016756090957576436,Hidroeólica,8742,2021,6
3578.218,0.018367818085535573,Hidroeólica,8742,2021,7
2663.478,0.014963621498003303,Hidroeólica,8742,2021,8
1429.314,0.0108592080954668,Hidroeólica,8742,2021,9
1853.455,0.012698387664351767,Hidroeólica,8742,2021,10
1139.79,0.010463491865316475,Hidroeólica,8742,2021,11
1227.861,0.01096336130780206,Hidroeólica,8742,2021,12
81695.52,0.8170165170896077,Eólica,8742,2021,1
58777.922,0.7440584898752249,Eólica,8742,2021,2
84883.153,0.7553021881345152,Eólica,8742,2021,3
53035.683,0.6844211542788657,Eólica,8742,2021,4
164670.892,0.8402381336370617,Eólica,8742,2021,5
150392.79,0.8394270528539214,Eólica,8742,2021,6
162253.472,0.8328844853618589,Eólica,8742,2021,7
148350.357,0.833443561854712,Eólica,8742,2021,8
107872.593,0.8195616464853734,Eólica,8742,2021,9
122018.634,0.8359738525114736,Eólica,8742,2021,10
91768.507,0.8424525802882443,Eólica,8742,2021,11
92741.406,0.8280721858350104,Eólica,8742,2021,12
16647.461,0.16648710485721954,Solar fotovoltaica,8742,2021,1
18033.656,0.22828460744647097,Solar fotovoltaica,8742,2021,2
24504.39,0.21804349546136126,Solar fotovoltaica,8742,2021,3
22758.418,0.2936955241459022,Solar fotovoltaica,8742,2021,4
27092.844,0.13824204387913358,Solar fotovoltaica,8742,2021,5
24760.27,0.13820104324128413,Solar fotovoltaica,8742,2021,6
27953.649,0.14349252607273047,Solar fotovoltaica,8742,2021,7
26132.583,0.1468148341293435,Solar fotovoltaica,8742,2021,8
21642.745,0.16443067913147397,Solar fotovoltaica,8742,2021,9
21049.276,0.14421276303009015,Solar fotovoltaica,8742,2021,10
15037.382,0.13804606483006202,Solar fotovoltaica,8742,2021,11
17045.5,0.15219636031451442,Solar fotovoltaica,8742,2021,12
358.723,0.0035874992418180986,Otras renovables,8742,2021,1
699.782,0.008858406701786168,Otras renovables,8742,2021,2
791.785,0.007045413864775818,Otras renovables,8742,2021,3
722.021,0.009317621991095709,Otras renovables,8742,2021,4
722.568,0.003686924752589938,Otras renovables,8742,2021,5
723.959,0.004040823830431446,Otras renovables,8742,2021,6
734.029,0.003767940114746388,Otras renovables,8742,2021,7
569.807,0.003201218960664503,Otras renovables,8742,2021,8
400.133,0.003040009062293811,Otras renovables,8742,2021,9
755.997,0.005179485328258276,Otras renovables,8742,2021,10
753.238,0.0069148700073235,Otras renovables,8742,2021,11
826.638,0.0073809096182376336,Otras renovables,8742,2021,12
99992.495,1.0,Generación renovable,8742,2021,1
78996.373,1.0,Generación renovable,8742,2021,2
112383.03600000001,1.0,Generación renovable,8742,2021,3
77489.836,1.0,Generación renovable,8742,2021,4
195981.217,1.0,Generación renovable,8742,2021,5
179161.238,1.0,Generación renovable,8742,2021,6
194809.094,1.0,Generación renovable,8742,2021,7
177996.884,1.0,Generación renovable,8742,2021,8
131622.305,1.0,Generación renovable,8742,2021,9
145959.869,1.0,Generación renovable,8742,2021,10
108930.17499999999,1.0,Generación renovable,8742,2021,11
111996.76500000001,1.0,Generación renovable,8742,2021,12
65930.749,0.05041080674488686,Hidráulica,7,2021,1
107799.992,0.09184145993403829,Hidráulica,7,2021,2
72057.474,0.06867171880464741,Hidráulica,7,2021,3
88528.372,0.09902218719086213,Hidráulica,7,2021,4
84699.337,0.06735941808221968,Hidráulica,7,2021,5
74257.308,0.06748173894848139,Hidráulica,7,2021,6
68318.271,0.05497342621366298,Hidráulica,7,2021,7
53936.446,0.05064900335218582,Hidráulica,7,2021,8
51631.927,0.0568129475006624,Hidráulica,7,2021,9
27011.151,0.03168115837274447,Hidráulica,7,2021,10
37958.265,0.032629610608382965,Hidráulica,7,2021,11
58865.234,0.04237582655650409,Hidráulica,7,2021,12
1039601.3,0.7948816147384152,Eólica,7,2021,1
822550.306,0.7007813226204129,Eólica,7,2021,2
615884.455,0.5869459719045039,Eólica,7,2021,3
463462.145,0.518399178040555,Eólica,7,2021,4
619434.686,0.4926220377486835,Eólica,7,2021,5
484890.893,0.4406472782439409,Eólica,7,2021,6
528758.071,0.42547392338130563,Eólica,7,2021,7
451939.404,0.4243935610474012,Eólica,7,2021,8
386811.239,0.4256259235486829,Eólica,7,2021,9
409796.775,0.48064729005494544,Eólica,7,2021,10
801762.851,0.6892098368668055,Eólica,7,2021,11
1059295.771,0.7625644342793961,Eólica,7,2021,12
147622.462,0.11287248387071114,Solar fotovoltaica,7,2021,1
179416.838,0.15285626680444317,Solar fotovoltaica,7,2021,2
279107.051,0.2659926841546844,Solar fotovoltaica,7,2021,3
263484.831,0.2947173168081603,Solar fotovoltaica,7,2021,4
418758.771,0.33302913730464606,Solar fotovoltaica,7,2021,5
412116.956,0.37451356088797066,Solar fotovoltaica,7,2021,6
475133.436,0.3823239742936434,Solar fotovoltaica,7,2021,7
421491.823,0.39580176929058153,Solar fotovoltaica,7,2021,8
361543.157,0.3978223086243662,Solar fotovoltaica,7,2021,9
325402.741,0.38166221693204216,Solar fotovoltaica,7,2021,10
255340.98,0.21949572114960741,Solar fotovoltaica,7,2021,11
207826.832,0.1496101041001504,Solar fotovoltaica,7,2021,12
12293.822,0.009399885400938468,Solar térmica,7,2021,1
21885.85,0.018645905056258,Solar térmica,7,2021,2
34415.726,0.03279863874120529,Solar térmica,7,2021,3
38516.129,0.04308168386633601,Solar térmica,7,2021,4
86040.151,0.06842573635572037,Solar térmica,7,2021,5
86656.674,0.07874973131279758,Solar térmica,7,2021,6
120940.042,0.09731640420414478,Solar térmica,7,2021,7
90600.421,0.08507829802020041,Solar térmica,7,2021,8
60921.652,0.06703485261608819,Solar térmica,7,2021,9
41716.972,0.04892949570210268,Solar térmica,7,2021,10
21788.45,0.018729745399591415,Solar térmica,7,2021,11
10534.448,0.00758352445038291,Solar térmica,7,2021,12
42421.016,0.03243520924504822,Otras renovables,7,2021,1
42108.756,0.03587504558484749,Otras renovables,7,2021,2
47838.781,0.04559098639495897,Otras renovables,7,2021,3
40034.14,0.04477963409408659,Otras renovables,7,2021,4
48490.878,0.03856367050873029,Otras renovables,7,2021,5
42484.133,0.03860769060680955,Otras renovables,7,2021,6
49601.009,0.03991227190724329,Otras renovables,7,2021,7
46938.27,0.04407736828963115,Otras renovables,7,2021,8
47897.663,0.05270396771020032,Otras renovables,7,2021,9
48665.902,0.05707983893816527,Otras renovables,7,2021,10
46456.778,0.03993508597561275,Otras renovables,7,2021,11
52600.684,0.037866110613566574,Otras renovables,7,2021,12
1307869.3490000002,1.0,Generación renovable,7,2021,1
1173761.742,1.0,Generación renovable,7,2021,2
1049303.487,1.0,Generación renovable,7,2021,3
894025.617,1.0,Generación renovable,7,2021,4
1257423.823,1.0,Generación renovable,7,2021,5
1100405.964,1.0,Generación renovable,7,2021,6
1242750.829,1.0,Generación renovable,7,2021,7
1064906.3639999998,1.0,Generación renovable,7,2021,8
908805.638,1.0,Generación renovable,7,2021,9
852593.541,1.0,Generación renovable,7,2021,10
1163307.324,1.0,Generación renovable,7,2021,11
1389122.9689999998,1.0,Generación renovable,7,2021,12
277.963,0.017289532950974386,Eólica,8743,2021,1
159.483,0.00778985260369753,Eólica,8743,2021,2
306.115,0.012844592224845634,Eólica,8743,2021,3
294.669,0.013006697432412184,Eólica,8743,2021,4
189.554,0.006641720067935776,Eólica,8743,2021,5
94.217,0.0027037871558731556,Eólica,8743,2021,6
106.017,0.0030600875673944764,Eólica,8743,2021,7
201.281,0.005747525136338497,Eólica,8743,2021,8
274.448,0.009146828632758452,Eólica,8743,2021,9
269.748,0.01136309879288243,Eólica,8743,2021,10
61.364,0.0026694271570015687,Eólica,8743,2021,11
101.25,0.004975164225871571,Eólica,8743,2021,12
8589.705,0.5342868929916911,Solar fotovoltaica,8743,2021,1
9513.097,0.46466158421071313,Solar fotovoltaica,8743,2021,2
13295.219,0.5578676856574161,Solar fotovoltaica,8743,2021,3
14715.46,0.6495407925460913,Solar fotovoltaica,8743,2021,4
22208.132,0.7781434101932256,Solar fotovoltaica,8743,2021,5
21169.705,0.6075164404791463,Solar fotovoltaica,8743,2021,6
22969.893,0.6630057820319516,Solar fotovoltaica,8743,2021,7
21414.781,0.6114933455551396,Solar fotovoltaica,8743,2021,8
17676.382,0.5891201138327703,Solar fotovoltaica,8743,2021,9
16811.54,0.7081838971206263,Solar fotovoltaica,8743,2021,10
8817.892,0.38359168848684694,Solar fotovoltaica,8743,2021,11
11153.282,0.5480435516785909,Solar fotovoltaica,8743,2021,12
57.757,0.0035925340950033907,Otras renovables,8743,2021,1
76.888,0.0037555487857207086,Otras renovables,8743,2021,2
137.787,0.005781545591966435,Otras renovables,8743,2021,3
105.74,0.004667366389078133,Otras renovables,8743,2021,4
118.546,0.004153694183048179,Otras renovables,8743,2021,5
100.444,0.00288248614458668,Otras renovables,8743,2021,6
96.151,0.002775314144830983,Otras renovables,8743,2021,7
84.413,0.002410390644590108,Otras renovables,8743,2021,8
